time,thrust,velocity,yaw,pitch,roll,battery,x,y,z,yaw obs,pitch obs,roll obs,x obs,y obs,z obs,loop rate (Hz),target altitude (m)
2.467,41197.0,0.0073671162744151746,-23.050801114524475,-1.1375898978711312,0.9644942297495969,57,0.3440187835021828,0.6579454907854647,0.00014236568609026233,-23.038614720248344,-1.0521144118433172,0.9262355332876008,0.34338314532084213,0.6584297875613955,0.0005490907952312375,266.0989888999768,0.15612271246753265
2.517,41758.0,0.01630408759375538,-23.07879729668371,-0.7866279734138677,0.8321900700245973,57,0.3446310487335501,0.6587888879795424,0.000173818054146128,-23.068638117084944,-0.8474658212310857,0.9176064937112892,0.34462582586642915,0.6587328636485223,0.0005066379502818162,266.0989888999768,0.16729982191240236
2.567,41652.0,0.011310230947881021,-23.320178017547722,-1.151001235898992,0.2886032785108706,57,0.34234201745629117,0.6577931933620027,0.0010350714231865702,-23.269806039730014,-0.9857187408381575,0.350678590602981,0.3427533422454581,0.6586104180173282,0.0014086359291845853,266.0989888999768,0.17711879208149486
2.618,41652.0,0.00996675323485264,-23.575471015088084,-0.8573937205757275,1.1606250841040648,57,0.34254595220496215,0.6565908227818457,0.0019670872100441515,-23.507412875712767,-0.9639434360533153,0.8600515064519948,0.3423580210320066,0.6562214641200482,0.0024639257162194727,266.0989888999768,0.1870327608055146
2.668,41975.0,0.01826732113042991,-23.722360967532108,-0.49290243438307274,0.7663406280179574,57,0.3425982192628737,0.6541027813300289,0.0035090036171250907,-23.70363561578747,-0.49378629038672034,0.9494494116755935,0.34262085934107295,0.6542346181575855,0.003734817688326409,266.0989888999768,0.19686393079112477
2.718,42077.0,0.021049417158121815,-23.76007425373054,-1.0454221605089142,0.028480678316145293,57,0.3432613414231227,0.6516279463585453,0.004967402605458556,-23.7735609322863,-0.9089658573177666,0.10826659520016821,0.34332669052118003,0.6512762298989121,0.005439734369518533,286.4344637119737,0.20695781676899241
2.769,42260.0,0.011288168344280135,-23.76726949390021,-0.9680648177666618,0.8346267580906026,57,0.345826643922129,0.6463187596623101,0.006679627734500053,-23.74901954907988,-0.967009714306032,0.5899293047252712,0.34580227714224504,0.6459632529656124,0.0071147615808154875,286.4344637119737,0.2168508658071812
2.819,42720.0,0.009725722492830794,-23.696824840973733,-1.1310940418587294,0.9109723517045591,57,0.347216474656452,0.6431475010443922,0.007214204876680471,-23.0309512759928,-1.0545898857963134,0.8999409963115846,0.3472723581533027,0.642506627310157,0.00781573973212806,286.4344637119737,0.22669927553003646
2.869,43107.0,0.0033138762426462923,-23.12143356580338,-1.4867801160488976,-0.18432436651672532,57,0.3472821588947992,0.6382587087643662,0.007306369323636717,-21.95139331415979,-1.3745144957977729,-0.1779327881982694,0.34709630271841924,0.638750779054657,0.00804609518942971,286.4344637119737,0.23660000445276455
2.92,43651.0,0.003946210268910751,-21.160571443889026,-1.262238726460994,0.12230143097246589,57,0.34769680911741024,0.6351899932837757,0.007635461501215001,-20.438780722283497,-1.2920132123594283,-0.43734727405313584,0.3474614085786795,0.6343197836830914,0.008180109514789164,286.4344637119737,0.24790839190019523
2.97,44013.0,0.03241397265733753,-19.221723299967724,-0.6979794363651974,0.6321962910774073,57,0.3456185209882925,0.6312686434936353,0.008123858904729192,-18.83093708895977,-0.6698342358498331,0.304764091546758,0.34566871976601804,0.631099964817936,0.00873111133509158,286.4344637119737,0.25771552225438354
3.02,44323.0,0.0324729986290371,-16.642571177484516,-0.7604673655458901,0.11492449701428784,57,0.343678520004768,0.629523823068764,0.00855631554015875,-17.1117070846049,-0.5873337205624604,0.25222507918877024,0.3431152161609446,0.6289473765178015,0.009128490174907756,286.4344637119737,0.2675583320637026
3.071,44748.0,0.017305431796827985,-14.039829992613257,-0.9641593556524974,0.5129091594026115,57,0.34033010816764486,0.6277939497199984,0.00965975264086799,-14.67516728717175,-0.8453337944321396,0.23059535386939553,0.33983674137853337,0.627256885226327,0.01006742426516354,286.4344637119737,0.2773334629069806
3.121,45152.0,0.010183167519256986,-12.567350922304154,-1.0604317395098704,1.2179171125844495,57,0.3369488328730729,0.6266494092000469,0.011044564280162443,-12.833493973754077,-0.978249578227846,1.0737154851010922,0.336858389772169,0.6264482451431594,0.011484148994306722,286.4344637119737,0.2871390332832804
3.171,45699.0,0.027544266168648666,-10.774284946504508,-0.706747220980647,1.0447779033605438,57,0.335343802106548,0.6265232882261014,0.011648020531076369,-11.365592419521402,-0.7995265622177891,1.1619491679744365,0.3355850051430667,0.6261545142716499,0.011880609423176133,286.4344637119737,0.29714340062503986
3.221,44882.0,0.02053117845833439,-8.424506826785358,-0.8554474004763628,0.08951044265661269,57,0.33348169288707374,0.6231550266599909,0.015715311668029124,-8.946661269373193,-0.8170719784351297,0.20129116837500988,0.33283130406033695,0.6233558376499025,0.01581321774644493,283.3262500482474,0.30692789132546283
3.272,44967.0,0.024043235982009917,-7.030535761465933,-0.3815234798563088,0.8175702218130876,57,0.3351010523869621,0.6218931713482798,0.020288876589836604,-7.405989530890925,-0.4824326930728785,0.630176574070695,0.3348881946071571,0.621360081805893,0.020948309769736682,283.3262500482474,0.31814740012607223
